SECTOR;GRUPO;ID;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC
Psicología sanitaria;Competencias profesionales;69;Fidelidad vs Adaptación Cultural;Tienes un protocolo de terapia manualizado excelente diseñado en Harvard para ejecutivos. Tienes que aplicarlo a un trabajador agrícola local de 60 años con baja escolarización.;Adapto el lenguaje, las metáforas y los registros al contexto sociocultural del paciente, manteniendo intactos los principios activos (mecanismos) del tratamiento empírico.;evidence_based_treatment 1;Le pido al paciente que busque en el diccionario las palabras que no entienda de las fotocopias.;;Le paso las fotocopias de los registros cognitivos traducidas literalmente del inglés porque 'el manual dice que hay que hacerlo exactamente así para ser científico'.;evidence_based_treatment -1;Abandono el protocolo de Harvard porque considero que la gente de campo no entiende la psicología moderna.;
Psicología sanitaria;Competencias profesionales;70;Eclecticismo sin Criterio (Batiburrillo);En tu informe clínico pones que usas un enfoque: 'Gestalt, PNL, psicoanálisis, flores de Bach y conductismo'. Haces una técnica u otra según te levantes ese día.;Mantengo el batiburrillo de técnicas. La psicología es un arte y usar un poco de todo al azar demuestra que soy un terapeuta libre, creativo y adaptable.;evidence_based_treatment -1;Omito en mis informes oficiales la parte de las flores de Bach para que Sanidad no me ponga problemas.;;Le pregunto al paciente cada día qué técnica le apetece probar hoy.;;Abandono el eclecticismo azaroso y adopto un enfoque de integración teórica sistemática o pluralismo metodológico fundamentado en las características de cada trastorno.;evidence_based_treatment 1
Psicología sanitaria;Competencias profesionales;71;Valoración de la Letalidad;Un paciente te dice llorando: 'Estoy agotado, quiero desaparecer y dejar de sufrir'.;Le digo que desaparecer no solucionará sus problemas económicos.;;Le ofrezco un vaso de agua y espero a que llore todo lo que necesite.;;Exploro de forma directa y proactiva la presencia de ideación suicida clara, intencionalidad, planificación estructurada y acceso a métodos letales.;risk_management 1;Cambio de tema rápidamente o le digo 'no digas tonterías' por miedo a que preguntarle explícitamente por el suicidio le dé ideas de hacerlo.;risk_management -1
Psicología sanitaria;Competencias profesionales;72;Contrato de No Suicidio vs Plan de Seguridad;Paciente con riesgo suicida moderado/alto que vas a mandar a casa el fin de semana. Tienes que asegurar su protección hasta la próxima cita.;Co-elaboro un Plan de Seguridad estructurado: señales de alarma, estrategias de afrontamiento, contactos de red de apoyo y teléfonos de emergencias.;risk_management 1;Le digo que me llame por teléfono si se encuentra muy mal el sábado por la noche.;;Le pido que se vaya a un hotel a descansar el fin de semana para cambiar de aires.;;Le hago firmar un 'Contrato de No Suicidio' en un folio (prometiendo no matarse). Con eso me cubro legalmente y él adquiere un compromiso moral.;risk_management -1
Psicología sanitaria;Competencias profesionales;73;Alta Médica Prematura;Paciente ingresado en planta por un intento de suicidio grave hace 3 días. El psiquiatra de guardia le quiere dar el alta hoy porque 'ya sonríe y dice que está arrepentido'.;Apoyo al psiquiatra. Si el paciente dice que está feliz y arrepentido, hay que creerle. Estar en casa con su familia siempre es mejor que un hospital.;risk_management -1;Abogo por mantener el ingreso o asegurar una red ambulatoria hiper-intensiva inmediata, basándome en que el riesgo autolítico sufre un 'pico' gravísimo justo tras el alta hospitalaria.;risk_management 1;Me mantengo al margen porque las altas hospitalarias son competencia exclusiva del médico.;;Le digo al paciente que si vuelve a intentarlo la próxima vez no le ingresaremos.;
Psicología sanitaria;Competencias profesionales;74;Ideación Suicida Pasiva en Ancianos;Un paciente de 85 años, viudo y con dolores crónicos articulares, te dice: 'Ojalá Dios me lleve ya esta noche, no sirvo para nada'.;Activo el protocolo de intento de suicidio inminente, llamo al 112 y pido un ingreso psiquiátrico forzoso inmediato provocando una alerta desproporcionada.;risk_management -1;Le ignoro asumiendo que los viejos siempre dicen esas cosas por quejarse.;;Diferencio esta ideación pasiva de cansancio vital de un riesgo inminente activo, centrándome en trabajar la validación de su dolor físico y la dignidad en la vejez.;risk_management 1;Le recomiendo que hable con el cura de su parroquia para que le dé consuelo espiritual.;
Psicología sanitaria;Competencias profesionales;75;Autolesiones No Suicidas (NSSI);Una adolescente se ha hecho varios cortes superficiales en los muslos con una cuchilla. Los padres te llaman aterrorizados diciendo que 'se quiere suicidar'.;Tranquilizo a la familia evaluando la función de la autolesión (generalmente regulación emocional/alivio de tensión) sin asumir que es un intento de suicidio fallido.;risk_management 1;Le quito hierro al asunto diciendo que son 'cosas de la edad' y llamadas de atención.;;Entro en pánico junto con la familia y derivo a la menor de urgencia psiquiátrica asumiendo que un corte superficial es siempre un suicidio en potencia.;risk_management -1;Le pido a la menor que la próxima vez que quiera cortarse, se pinte con un rotulador rojo en su lugar.;
Psicología sanitaria;Competencias profesionales;76;Restricción de Acceso a Medios Letales;Paciente ambulatorio con ideación suicida grave planificada con fármacos. Dice que no se quiere ingresar y promete no hacer ninguna tontería.;Le hago llamar a su farmacia para que no le vendan más medicinas.;;Confío ciegamente en el pacto terapéutico y le dejo ir a casa asumiendo que su promesa verbal de no tomarse las pastillas es garantía suficiente.;risk_management -1;Le quito las pastillas yo mismo y las tiro a la basura de la consulta.;;Involucro activamente a la red de apoyo (pareja/familia) en la sesión para que custodien bajo llave toda la medicación y objetos peligrosos del domicilio.;risk_management 1
Psicología sanitaria;Competencias profesionales;77;El 'Vuelo Rosa' (Falsa Recuperación);Un paciente con depresión severa y riesgo autolítico crónico aparece un día en consulta extrañamente feliz, eufórico, regalando sus cosas y diciendo que 'todo tiene sentido ahora'.;Acepto los regalos que me da porque parece que le hace ilusión dármelos.;;Celebro el éxito de la terapia y le doy el alta clínica definitiva porque el cambio de actitud demuestra que la depresión ha remitido milagrosamente.;risk_management -1;Le diagnostico de trastorno bipolar por el cambio repentino de humor.;;Mantengo alerta clínica máxima. Este cuadro ('falsa mejoría' o resolución de la ambivalencia) suele preceder a la consumación del suicidio al tener ya la decisión tomada.;risk_management 1
Psicología sanitaria;Competencias profesionales;78;Secreto Profesional vs Riesgo Vital;Paciente de 17 años te revela un plan de suicidio letal y meticuloso para mañana. Te amenaza: 'Si se lo dices a mis padres o llamas a una ambulancia, no te lo perdonaré jamás'.;Le digo que espere un mes más antes de tomar una decisión tan drástica.;;Mantengo el secreto profesional. Si traiciono su confianza e informo, destruiré la alianza terapéutica para siempre y me considerará un enemigo.;risk_management -1;Rompo la confidencialidad de forma imperativa para salvaguardar el bien jurídico supremo (su vida), activando a emergencias y tutores, aunque pierda el vínculo terapéutico.;risk_management 1;Intento negociar con él durante toda la noche por WhatsApp para que no lo haga.;
Psicología sanitaria;Competencias profesionales;79;El Cuidador Agotado;La pareja de una paciente con múltiples intentos de suicidio crónicos viene a la clínica llorando, exhausta: 'Ya no puedo vigilarla más, estoy destruida, quiero dejarla'.;Le echo una severa reprimenda moral, culpabilizándola de que si abandona a su pareja enferma ahora, la muerte será su responsabilidad.;risk_management -1;Llamo a la paciente para decirle que su pareja la quiere abandonar por ser una carga.;;Le recomiendo que se divorcie inmediatamente para salvar su propia vida.;;Intervengo proveyendo soporte clínico urgente al cuidador principal, validando su fatiga por compasión y activando otros recursos de respiro comunitarios o psiquiátricos.;risk_management 1
Psicología sanitaria;Competencias profesionales;80;Manejo de Agitación Aguda en Consulta;En plena consulta, un paciente con consumo de estimulantes entra en crisis paranoide. Se levanta hiperventilando, agarra una silla y amenaza con tirarla por la ventana.;Le ofrezco una pastilla sedante de mi cajón para calmarle al instante.;;Me escondo debajo de la mesa y grito pidiendo auxilio a todo el centro de salud.;;Aseguro la vía de escape (no darle la espalda, puerta libre), retiro objetos arrojadizos, uso tono de voz bajo y pausado y solicito contención de seguridad si no desescala.;risk_management 1;Intento quitarle la silla por la fuerza física agarrándole de los brazos para demostrarle que en mi despacho mando yo.;risk_management -1
Psicología sanitaria;Competencias técnicas;81;Criterio Temporal (TEPT);Paciente sufre un atraco violento hace 10 días. Viene a consulta con pesadillas severas, flashbacks y evitación. El médico de cabecera le ha diagnosticado TEPT (Trastorno de Estrés Postraumático).;Le diagnostico Trastorno de Ansiedad Generalizada para no entrar en conflicto con el médico.;;Le digo que no se preocupe por las etiquetas y nos centramos solo en respirar.;;Rectifico el diagnóstico a Trastorno de Estrés Agudo, ya que el DSM-5 exige un mínimo de 1 mes de síntomas para diagnosticar TEPT.;diagnostic_manuals 1;Avaló el diagnóstico de TEPT del médico para que pueda pedir la baja laboral, ya que la gravedad de los síntomas es altísima.;diagnostic_manuals -1
Psicología sanitaria;Competencias técnicas;82;Uso de Códigos Z (DSM-5);Un paciente viene destrozado por estar sufriendo un mobbing (acoso laboral) brutal. No presenta criterios completos para depresión ni ansiedad, su malestar es reactivo al trabajo.;Le digo que como no tiene ninguna enfermedad mental oficial, le doy el alta inmediatamente.;;Fuerzo un diagnóstico de Trastorno de Adaptación Mixto porque si no pongo un trastorno mental oficial, el seguro no le cubrirá las sesiones.;diagnostic_manuals -1;Utilizo un 'Código Z' (Problemas relacionados con el empleo) para codificar el foco de atención clínica, evitando patologizar una reacción normal a un entorno tóxico.;diagnostic_manuals 1;Invento un diagnóstico de 'Síndrome de Burnout' aunque no exista como trastorno principal en el DSM.;
Psicología sanitaria;Competencias técnicas;83;Especificadores de Gravedad;En el informe de derivación a psiquiatría escribes: 'El paciente cumple criterios para un Trastorno Depresivo Mayor'. El psiquiatra te lo devuelve pidiendo más concreción.;Le añado 'muy grave' sin medirlo con ninguna escala solo para que el psiquiatra le atienda antes.;;Le copio literalmente los 9 síntomas del DSM en un folio para que el psiquiatra los lea él.;;Me enfado con el psiquiatra y le digo que 'Depresión Mayor' ya es suficiente y que no necesito ponerle tantos apellidos al sufrimiento humano.;diagnostic_manuals -1;Añado los especificadores requeridos por el manual (ej. episodio único/recurrente, gravedad leve/moderada/grave, con/sin síntomas psicóticos) para afinar el plan terapéutico.;diagnostic_manuals 1
Psicología sanitaria;Competencias técnicas;84;Otro Trastorno Especificado;Una paciente sufre atracones de comida semanales con gran malestar, pero no realiza conductas compensatorias (vómitos) y su peso es normal. No cumple criterios exactos para Bulimia ni Anorexia.;La diagnostico de Bulimia Nerviosa igualmente porque el tratamiento va a ser parecido y la etiqueta es más fácil de entender para la familia.;diagnostic_manuals -1;Creo una etiqueta nueva inventada por mí ('Comedora Emocional Severa') para el informe oficial.;;Diagnostico 'Otro Trastorno de la Conducta Alimentaria Especificado' (TCAE), detallando el motivo (ej. atracones de baja frecuencia), aplicando rigor nosológico.;diagnostic_manuals 1;Le digo que como no vomita, no tiene un TCA real y que solo es un problema de ansiedad por la comida.;
